Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Condition
1420160400;26.0;16.0;0.54;N;3.611111111111111;0.0;923.9;0.0;Fair
1420077600;25.0;17.0;0.61;NW;3.611111111111111;0.0;923.9;0.0;Fair
1420081200;25.0;17.0;0.61;NNW;3.611111111111111;0.0;922.99;0.0;Fair
1420084800;24.0;18.0;0.69;NNW;1.9444444444444444;0.0;922.99;0.0;Fair
1420088400;24.0;18.0;0.69;NW;2.5;0.0;922.08;0.0;Fair
1420092000;24.0;18.0;0.69;N;3.611111111111111;0.0;922.08;0.0;Fair
1420095600;24.0;18.0;0.69;NW;1.6666666666666665;0.0;922.99;0.0;Fair
1420099200;24.0;18.0;0.69;NNW;1.6666666666666665;0.0;922.99;0.0;Fair
1420102800;25.0;18.0;0.65;NW;2.5;0.0;922.99;0.0;Fair
1420106400;26.0;18.0;0.61;NNW;4.722222222222222;0.0;923.9;0.0;Fair
1420110000;28.0;18.0;0.54;NW;6.111111111111111;0.0;923.9;0.0;Fair
1420113600;29.0;19.0;0.55;NW;7.777777777777778;0.0;923.9;0.0;Fair
1420117200;30.0;18.0;0.48;NW;6.666666666666666;0.0;923.9;0.0;Fair
1420120800;31.0;17.0;0.43;NW;7.777777777777778;0.0;922.99;0.0;Fair
1420124400;32.0;16.0;0.38;NW;6.111111111111111;0.0;922.99;0.0;Fair
1420128000;32.0;17.0;0.4;NW;7.777777777777778;0.0;922.08;0.0;Fair
1420131600;31.0;18.0;0.46;NNW;6.666666666666666;0.0;921.17;0.0;Fair
1420135200;31.0;18.0;0.46;NW;4.722222222222222;0.0;921.17;0.0;Showers in the Vicinity
1420138800;31.0;18.0;0.46;NNW;4.722222222222222;0.0;921.17;0.0;Showers in the Vicinity
1420142400;23.0;16.0;0.65;WSW;5.277777777777778;0.0;0.0;0.0;Showers in the Vicinity
1420146000;25.0;17.0;0.61;WNW;1.9444444444444444;0.0;922.99;0.0;T-Storm
1420149600;24.0;18.0;0.69;WNW;1.6666666666666665;0.0;923.9;0.0;Fair
1420153200;25.0;18.0;0.65;WNW;2.5;0.0;923.9;0.0;Fair
1420156800;25.0;18.0;0.65;NNW;1.6666666666666665;0.0;922.99;0.0;Fair
1420246800;25.0;18.0;0.65;NNW;3.611111111111111;0.0;922.99;0.0;Fair
1420164000;26.0;17.0;0.57;N;3.611111111111111;0.0;922.08;0.0;Fair
1420167600;25.0;18.0;0.65;NNW;2.5;0.0;921.17;0.0;Fair
1420171200;24.0;18.0;0.69;WNW;1.9444444444444444;0.0;921.17;0.0;Fair
1420174800;24.0;18.0;0.69;NW;3.611111111111111;0.0;922.08;0.0;Fair
1420178400;24.0;18.0;0.69;NW;1.6666666666666665;0.0;922.08;0.0;Fair
1420182000;24.0;18.0;0.69;NW;2.5;0.0;922.08;0.0;Fair
1420185600;24.0;18.0;0.69;NW;3.0555555555555554;0.0;922.99;0.0;Fair
1420189200;24.0;18.0;0.69;NW;3.611111111111111;0.0;923.9;0.0;Fair
1420192800;26.0;18.0;0.61;NW;4.166666666666667;0.0;923.9;0.0;Fair
1420196400;27.0;18.0;0.58;NW;3.611111111111111;0.0;924.81;0.0;Fair
1420200000;29.0;19.0;0.55;WNW;4.166666666666667;0.0;924.81;0.0;Fair
1420203600;31.0;18.0;0.46;NW;7.222222222222222;0.0;923.9;0.0;Fair
1420207200;31.0;18.0;0.46;NW;8.333333333333334;0.0;922.99;0.0;Fair
1420210800;32.0;18.0;0.43;NW;7.222222222222222;12.777777777777777;922.99;0.0;Fair
1420214400;32.0;17.0;0.4;NW;5.555555555555555;0.0;922.08;0.0;Fair
1420218000;32.0;17.0;0.4;NW;5.277777777777778;10.277777777777777;922.08;0.0;Fair
1420221600;32.0;17.0;0.4;WNW;4.722222222222222;0.0;921.17;0.0;Partly Cloudy
1420224120;29.0;20.0;0.58;SW;5.555555555555555;11.38888888888889;922.08;0.0;T-Storm
1420225200;23.0;21.0;0.88;SW;7.777777777777778;15.833333333333332;922.99;0.0;Heavy T-Storm
1420226220;24.0;19.0;0.73;W;3.611111111111111;0.0;922.99;0.0;Light Rain with Thunder
1420228800;25.0;18.0;0.65;NNW;1.6666666666666665;0.0;0.0;0.0;Showers in the Vicinity
1420232400;26.0;18.0;0.61;NNW;3.0555555555555554;0.0;923.9;0.0;Fair
1420236000;26.0;19.0;0.65;WNW;2.5;0.0;923.9;0.0;Fair
1420239600;23.0;20.0;0.83;S;5.555555555555555;0.0;925.72;0.0;Thunder in the Vicinity
1420243200;23.0;21.0;0.88;SSE;4.166666666666667;0.0;925.72;0.0;Cloudy
1420333200;23.0;20.0;0.83;ESE;3.611111111111111;0.0;925.72;0.0;Mostly Cloudy
1420250400;23.0;20.0;0.83;SSE;3.0555555555555554;0.0;924.81;0.0;Mostly Cloudy
1420254000;23.0;20.0;0.83;SE;1.6666666666666665;0.0;924.81;0.0;Mostly Cloudy
1420257600;22.0;19.0;0.83;SE;2.5;0.0;924.81;0.0;Mostly Cloudy
1420261200;23.0;19.0;0.78;ESE;2.5;0.0;923.9;0.0;Mostly Cloudy
1420264800;23.0;20.0;0.83;SE;2.5;0.0;923.9;0.0;Mostly Cloudy
1420268400;22.0;20.0;0.88;SE;1.9444444444444444;0.0;924.81;0.0;Cloudy
1420272000;22.0;20.0;0.88;SSE;3.0555555555555554;0.0;924.81;0.0;Cloudy
1420275600;22.0;21.0;0.94;SE;2.5;0.0;925.72;0.0;Cloudy
1420279200;23.0;20.0;0.83;SE;3.611111111111111;0.0;926.62;0.0;Cloudy
1420282800;23.0;20.0;0.83;SE;3.611111111111111;0.0;926.62;0.0;Cloudy
1420286400;24.0;20.0;0.78;SSE;4.722222222222222;0.0;926.62;0.0;Mostly Cloudy
1420290000;26.0;20.0;0.69;SSE;3.611111111111111;0.0;926.62;0.0;Partly Cloudy
1420293600;27.0;20.0;0.65;S;4.166666666666667;0.0;925.72;0.0;Mostly Cloudy
1420297200;27.0;21.0;0.7;SE;5.277777777777778;0.0;925.72;0.0;Partly Cloudy
1420300800;26.0;20.0;0.69;SSE;6.666666666666666;0.0;924.81;0.0;Thunder in the Vicinity
1420304400;24.0;20.0;0.78;SE;6.111111111111111;0.0;925.72;0.0;Thunder in the Vicinity
1420308000;23.0;20.0;0.83;S;5.277777777777778;0.0;924.81;0.0;Mostly Cloudy
1420311600;22.0;20.0;0.88;SE;6.111111111111111;0.0;924.81;0.0;Light Rain
1420315200;22.0;20.0;0.88;SE;4.166666666666667;0.0;924.81;0.0;Light Rain
1420318800;22.0;20.0;0.88;SE;6.111111111111111;0.0;925.72;0.0;Light Rain
1420322400;21.0;20.0;0.94;SSE;4.166666666666667;0.0;926.62;0.0;Cloudy
1420323900;21.0;19.0;0.88;SSE;1.9444444444444444;0.0;926.62;0.0;Light Rain
1420326000;22.0;20.0;0.88;SSE;1.9444444444444444;0.0;926.62;0.0;Cloudy
1420329600;22.0;20.0;0.88;SE;2.5;0.0;926.62;0.0;Cloudy
1420419600;22.0;19.0;0.83;E;2.5;0.0;926.62;0.0;Mostly Cloudy
1420336800;22.0;19.0;0.83;SE;2.5;0.0;926.62;0.0;Mostly Cloudy
1420340400;22.0;19.0;0.83;S;1.6666666666666665;0.0;925.72;0.0;Mostly Cloudy
1420344000;22.0;19.0;0.83;S;1.9444444444444444;0.0;925.72;0.0;Cloudy
1420347600;22.0;19.0;0.83;SSE;1.6666666666666665;0.0;924.81;0.0;Cloudy
1420351200;22.0;19.0;0.83;S;2.5;0.0;924.81;0.0;Cloudy
1420354800;21.0;19.0;0.88;SSE;2.5;0.0;925.72;0.0;Mostly Cloudy
1420358400;21.0;19.0;0.88;SSE;2.5;0.0;925.72;0.0;Cloudy
1420362000;22.0;19.0;0.83;SSW;2.5;0.0;926.62;0.0;Cloudy
1420365600;22.0;18.0;0.78;VAR;1.1111111111111112;0.0;927.53;0.0;Cloudy
1420369200;23.0;19.0;0.78;NNE;1.6666666666666665;0.0;927.53;0.0;Cloudy
1420372800;24.0;20.0;0.78;NNW;3.0555555555555554;0.0;927.53;0.0;Cloudy
1420376400;25.0;19.0;0.69;WNW;4.166666666666667;0.0;927.53;0.0;Cloudy
