Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Condition
1545786000;20.0;17.22222222222222;0.83;VAR;2.68224;0.0;925.8362920000274;0.0;Cloudy
1545786600;20.0;17.22222222222222;0.83;E;3.12928;0.0;925.8362920000274;0.0;Cloudy
1545703200;20.0;17.22222222222222;0.83;ESE;3.12928;0.0;924.8203780000273;0.0;Light Rain
1545706800;20.0;17.22222222222222;0.83;ESE;3.12928;0.0;924.8203780000273;0.0;Cloudy
1545709440;20.0;17.22222222222222;0.83;E;2.68224;0.0;923.8044640000273;0.0;Mostly Cloudy
1545710400;20.0;17.22222222222222;0.83;ESE;1.34112;0.0;923.8044640000273;0.0;Mostly Cloudy
1545712080;20.0;17.22222222222222;0.83;SE;3.12928;0.0;923.1271880000273;0.0;Cloudy
1545712920;20.0;17.22222222222222;0.83;ESE;2.68224;0.0;923.1271880000273;0.0;Cloudy
1545713460;20.0;17.22222222222222;0.83;ESE;2.2352;0.0;923.1271880000273;0.0;Cloudy
1545714000;20.0;17.22222222222222;0.83;ESE;2.2352;0.0;923.1271880000273;0.0;Cloudy
1545714120;20.0;17.22222222222222;0.83;ESE;2.68224;0.0;923.1271880000273;0.0;Cloudy
1545717600;20.0;17.22222222222222;0.83;SE;3.57632;0.0;923.1271880000273;0.0;Partly Cloudy
1545721200;18.88888888888889;17.22222222222222;0.88;ESE;2.68224;0.0;923.8044640000273;0.0;Fair
1545724800;20.0;17.22222222222222;0.83;SE;2.68224;0.0;923.8044640000273;0.0;Partly Cloudy
1545728400;20.0;17.22222222222222;0.83;SSE;4.02336;0.0;924.8203780000273;0.0;Mostly Cloudy
1545732000;21.11111111111111;17.22222222222222;0.78;SSE;3.12928;0.0;924.8203780000273;0.0;Partly Cloudy
1545735600;22.22222222222222;17.22222222222222;0.73;SE;3.12928;0.0;924.8203780000273;0.0;Fair
1545739200;22.22222222222222;17.22222222222222;0.73;SE;4.4704;0.0;925.8362920000274;0.0;Mostly Cloudy
1545742800;22.22222222222222;17.22222222222222;0.73;S;5.36448;0.0;925.8362920000274;0.0;Mostly Cloudy
1545746400;22.77777777777778;17.77777777777778;0.73;SE;3.57632;0.0;925.8362920000274;0.0;Mostly Cloudy
1545750000;22.77777777777778;17.77777777777778;0.73;SSE;5.36448;0.0;925.8362920000274;0.0;Mostly Cloudy
1545753600;22.22222222222222;17.22222222222222;0.73;SSE;6.25856;0.0;924.8203780000273;0.0;Cloudy
1545757200;22.77777777777778;17.77777777777778;0.73;SSE;6.7056;0.0;924.8203780000273;0.0;Mostly Cloudy
1545760800;21.11111111111111;17.22222222222222;0.78;SSE;7.15264;0.0;923.8044640000273;0.0;Cloudy
1545764400;21.11111111111111;17.22222222222222;0.78;SSE;5.81152;0.0;923.8044640000273;0.0;Mostly Cloudy
1545766620;21.11111111111111;17.22222222222222;0.78;SE;6.25856;0.0;923.8044640000273;0.0;Light Rain
1545768000;21.11111111111111;17.22222222222222;0.78;SSE;6.7056;0.0;923.8044640000273;0.0;Cloudy
1545768600;20.0;17.22222222222222;0.83;SSE;6.25856;0.0;0.0;0.0;Light Rain
1545770400;20.0;17.22222222222222;0.83;SSE;4.4704;0.0;923.8044640000273;0.0;Cloudy
1545771600;20.0;17.22222222222222;0.83;SSE;5.81152;0.0;923.8044640000273;0.0;Mostly Cloudy
1545772500;20.0;17.22222222222222;0.83;SE;5.81152;0.0;924.8203780000273;0.0;Mostly Cloudy
1545775200;20.0;17.22222222222222;0.83;SSE;4.4704;0.0;924.8203780000273;0.0;Cloudy
1545778800;20.0;17.22222222222222;0.83;SE;4.02336;0.0;925.8362920000274;0.0;Cloudy
1545782400;18.88888888888889;16.11111111111111;0.83;SE;4.4704;0.0;925.8362920000274;0.0;Mostly Cloudy
1545782460;18.88888888888889;16.11111111111111;0.83;ESE;4.4704;0.0;925.8362920000274;0.0;Mostly Cloudy
1545782700;18.88888888888889;16.11111111111111;0.83;SE;4.02336;0.0;925.8362920000274;0.0;Fog
1545782820;18.88888888888889;17.22222222222222;0.88;SE;3.57632;0.0;925.8362920000274;0.0;Fog
1545783060;18.88888888888889;17.22222222222222;0.88;ESE;3.12928;0.0;925.8362920000274;0.0;Cloudy
1545783720;18.88888888888889;17.22222222222222;0.88;ESE;3.12928;0.0;925.8362920000274;0.0;Cloudy
1545783900;18.88888888888889;17.22222222222222;0.88;SE;3.12928;0.0;925.8362920000274;0.0;Cloudy
1545784140;18.88888888888889;17.22222222222222;0.88;ESE;3.57632;0.0;925.8362920000274;0.0;Fog
1545785580;18.88888888888889;17.22222222222222;0.88;ESE;2.68224;0.0;925.8362920000274;0.0;Fog
1545872400;18.88888888888889;17.22222222222222;0.88;ESE;2.68224;0.0;925.8362920000274;0.0;Fog
1545872520;18.88888888888889;17.22222222222222;0.88;ESE;2.68224;0.0;925.8362920000274;0.0;Fog
1545873180;18.88888888888889;17.22222222222222;0.88;SE;2.68224;0.0;925.8362920000274;0.0;Cloudy
1545873240;18.88888888888889;17.22222222222222;0.88;SE;2.68224;0.0;925.8362920000274;0.0;Cloudy
1545873900;18.88888888888889;17.22222222222222;0.88;SE;3.57632;0.0;925.8362920000274;0.0;Cloudy
1545874080;18.88888888888889;17.22222222222222;0.88;SE;3.12928;0.0;925.8362920000274;0.0;Cloudy
1545874860;18.88888888888889;17.22222222222222;0.88;SSE;3.12928;0.0;924.8203780000273;0.0;Mostly Cloudy
1545789600;18.88888888888889;17.22222222222222;0.88;SSE;3.12928;0.0;924.8203780000273;0.0;Partly Cloudy
1545793200;18.88888888888889;17.22222222222222;0.88;ESE;2.68224;0.0;923.8044640000273;0.0;Fair
1545796800;17.77777777777778;16.11111111111111;0.88;SE;2.2352;0.0;923.1271880000273;0.0;Partly Cloudy
1545800400;17.77777777777778;16.11111111111111;0.88;ESE;1.34112;0.0;923.1271880000273;0.0;Fair
1545804000;17.22222222222222;15.0;0.88;SSE;2.2352;0.0;923.1271880000273;0.0;Fair
1545807600;17.22222222222222;15.0;0.88;SSE;2.2352;0.0;923.8044640000273;0.0;Fair
1545811200;17.77777777777778;16.11111111111111;0.88;SSE;2.68224;0.0;924.8203780000273;0.0;Fair
1545814800;18.88888888888889;16.11111111111111;0.83;SSE;3.12928;0.0;924.8203780000273;0.0;Mostly Cloudy
1545818400;20.0;16.11111111111111;0.78;SSE;2.68224;0.0;924.8203780000273;0.0;Mostly Cloudy
1545822000;22.22222222222222;16.11111111111111;0.69;SSE;3.12928;0.0;924.8203780000273;0.0;Partly Cloudy
1545825600;23.88888888888889;16.11111111111111;0.61;SE;2.68224;0.0;924.8203780000273;0.0;Partly Cloudy
1545829200;23.88888888888889;16.11111111111111;0.61;VAR;2.68224;0.0;923.8044640000273;0.0;Partly Cloudy
1545832800;25.0;16.11111111111111;0.57;VAR;2.2352;0.0;923.8044640000273;0.0;Mostly Cloudy
1545836400;25.0;16.11111111111111;0.57;VAR;2.2352;0.0;923.8044640000273;0.0;Cloudy
1545840000;25.0;17.22222222222222;0.61;SSE;4.4704;0.0;923.1271880000273;0.0;Mostly Cloudy
1545843600;25.0;17.77777777777778;0.65;SSE;5.36448;0.0;922.1112740000273;0.0;Partly Cloudy
1545847200;25.0;17.77777777777778;0.65;SSE;5.36448;0.0;922.1112740000273;0.0;Partly Cloudy
1545850800;23.88888888888889;17.22222222222222;0.65;SSE;6.25856;0.0;922.1112740000273;0.0;Fair
1545854400;22.22222222222222;17.22222222222222;0.73;SSE;6.7056;0.0;922.1112740000273;0.0;Fair
1545858000;20.0;16.11111111111111;0.78;SSE;6.25856;0.0;923.1271880000273;0.0;Fair
1545861600;18.88888888888889;16.11111111111111;0.83;SSE;5.81152;0.0;923.1271880000273;0.0;Fair
1545865200;20.0;16.11111111111111;0.78;SE;3.57632;0.0;923.8044640000273;0.0;Mostly Cloudy
1545868800;18.88888888888889;16.11111111111111;0.83;SSE;3.57632;0.0;923.8044640000273;0.0;Partly Cloudy
1545868860;18.88888888888889;16.11111111111111;0.83;SE;3.57632;0.0;923.8044640000273;0.0;Partly Cloudy
1545869880;18.88888888888889;16.11111111111111;0.83;SE;3.57632;0.0;923.8044640000273;0.0;Mostly Cloudy
1545958800;18.88888888888889;16.11111111111111;0.83;SSE;3.57632;0.0;923.8044640000273;0.0;Cloudy
1545960840;18.88888888888889;16.11111111111111;0.83;SSE;2.68224;0.0;923.1271880000273;0.0;Mostly Cloudy
1545876000;18.88888888888889;16.11111111111111;0.83;SE;2.68224;0.0;923.1271880000273;0.0;Mostly Cloudy
1545879600;18.88888888888889;16.11111111111111;0.83;SE;2.2352;0.0;922.1112740000273;0.0;Cloudy
1545883200;18.88888888888889;16.11111111111111;0.83;SE;1.34112;0.0;921.0953600000272;0.0;Mostly Cloudy
1545886800;18.88888888888889;16.11111111111111;0.83;E;2.2352;0.0;921.0953600000272;0.0;Mostly Cloudy
1545888420;18.88888888888889;16.11111111111111;0.83;ENE;2.68224;0.0;921.0953600000272;0.0;Mostly Cloudy
1545890400;18.88888888888889;16.11111111111111;0.83;E;2.68224;0.0;921.0953600000272;0.0;Mostly Cloudy
1545894000;18.88888888888889;16.11111111111111;0.83;ENE;2.2352;0.0;921.0953600000272;0.0;Mostly Cloudy
1545897600;18.88888888888889;16.11111111111111;0.83;E;2.2352;0.0;922.1112740000273;0.0;Mostly Cloudy
1545901200;20.0;16.11111111111111;0.78;E;2.2352;0.0;923.1271880000273;0.0;Mostly Cloudy
1545904800;21.11111111111111;17.22222222222222;0.78;E;2.68224;0.0;923.1271880000273;0.0;Mostly Cloudy
1545908400;22.22222222222222;17.22222222222222;0.73;E;2.68224;0.0;923.1271880000273;0.0;Mostly Cloudy
1545912000;22.77777777777778;17.22222222222222;0.69;ESE;2.68224;0.0;923.1271880000273;0.0;Mostly Cloudy
1545915600;23.88888888888889;17.22222222222222;0.65;ESE;3.12928;0.0;923.1271880000273;0.0;Mostly Cloudy
1545919200;25.0;17.22222222222222;0.61;SSE;3.12928;0.0;923.1271880000273;0.0;Mostly Cloudy
1545922800;26.11111111111111;17.77777777777778;0.61;SSW;5.36448;0.0;922.1112740000273;0.0;Mostly Cloudy
1545926400;26.11111111111111;17.77777777777778;0.61;S;5.81152;0.0;921.0953600000272;0.0;Partly Cloudy
1545930000;23.88888888888889;17.77777777777778;0.69;SSE;7.15264;0.0;921.0953600000272;0.0;Partly Cloudy
1545933600;23.88888888888889;17.22222222222222;0.65;S;6.7056;0.0;920.4180840000272;0.0;Partly Cloudy
1545937200;23.88888888888889;17.22222222222222;0.65;S;6.7056;0.0;921.0953600000272;0.0;Fair
1545940800;22.22222222222222;17.22222222222222;0.73;SSE;6.7056;0.0;921.0953600000272;0.0;Mostly Cloudy
1545944400;21.11111111111111;17.22222222222222;0.78;SSE;6.25856;0.0;922.1112740000273;0.0;Mostly Cloudy
1545948000;21.11111111111111;17.22222222222222;0.78;SSE;4.02336;0.0;923.1271880000273;0.0;Fair
1545951600;21.11111111111111;17.22222222222222;0.78;SE;3.57632;0.0;923.1271880000273;0.0;Fair
1545955200;21.11111111111111;17.22222222222222;0.78;ESE;2.68224;0.0;923.1271880000273;0.0;Fair
1545955440;20.0;17.22222222222222;0.83;SE;2.68224;0.0;923.1271880000273;0.0;Fair
1546045200;21.11111111111111;17.22222222222222;0.78;ENE;2.2352;0.0;923.1271880000273;0.0;Fair
1545962400;20.0;17.22222222222222;0.83;ENE;2.2352;0.0;922.1112740000273;0.0;Fair
1545966000;21.11111111111111;16.11111111111111;0.73;ENE;2.68224;0.0;921.0953600000272;0.0;Fair
1545969600;20.0;16.11111111111111;0.78;VAR;0.89408;0.0;921.0953600000272;0.0;Fair
1545973200;20.0;17.22222222222222;0.83;E;1.34112;0.0;921.0953600000272;0.0;Fair
1545976800;20.0;17.22222222222222;0.83;ENE;1.34112;0.0;921.0953600000272;0.0;Fair
1545980400;20.0;17.22222222222222;0.83;ENE;1.34112;0.0;922.1112740000273;0.0;Fair
1545984000;20.0;17.22222222222222;0.83;NE;1.34112;0.0;923.1271880000273;0.0;Fair
1545987600;21.11111111111111;17.22222222222222;0.78;NE;2.68224;0.0;923.1271880000273;0.0;Fair
1545991200;22.77777777777778;17.22222222222222;0.69;NNE;2.2352;0.0;923.1271880000273;0.0;Fair
1545994800;25.0;17.77777777777778;0.65;N;3.12928;0.0;923.1271880000273;0.0;Fair
1545998400;26.11111111111111;17.77777777777778;0.61;NNW;3.12928;0.0;923.1271880000273;0.0;Partly Cloudy
1546002000;27.22222222222222;17.22222222222222;0.54;NW;3.12928;0.0;922.1112740000273;0.0;Partly Cloudy
1546005600;27.77777777777778;16.11111111111111;0.48;NNW;2.2352;0.0;922.1112740000273;0.0;Partly Cloudy
1546009200;27.77777777777778;15.0;0.45;WNW;3.12928;0.0;921.0953600000272;0.0;Light Rain with Thunder
1546009920;22.77777777777778;15.0;0.61;N;8.9408;13.85824;921.0953600000272;0.0;Light Rain with Thunder
1546010700;21.11111111111111;16.11111111111111;0.73;E;3.57632;0.0;0.0;0.0;T-Storm
1546011780;21.11111111111111;17.22222222222222;0.78;E;3.12928;0.0;922.1112740000273;0.0;Light Rain with Thunder
1546012800;-17.77777777777778;-17.77777777777778;0.0;S;2.68224;0.0;922.1112740000273;0.0;T-Storm
